ENSG00000000003	ENSGGOG00000010003
ENSG00000166166	ENSGGOG00000007401
ENSG00000166167	ENSGGOG00000005023
ENSG00000166169	ENSGGOG00000005029
ENSG00000166170	ENSGGOG00000001790
ENSG00000166171	ENSGGOG00000005035
ENSG00000166173	ENSGGOG00000024151
ENSG00000166181	ENSGGOG00000002358
ENSG00000166183	ENSGGOG00000003238
ENSG00000166188	ENSGGOG00000017145
ENSG00000166189	ENSGGOG00000008892
ENSG00000166192	ENSGGOG00000040484
ENSG00000166197	ENSGGOG00000002158
ENSG00000166199	ENSGGOG00000001931
ENSG00000166200	ENSGGOG00000002827
ENSG00000166206	ENSGGOG00000011207
ENSG00000166211	ENSGGOG00000024597
ENSG00000166220	ENSGGOG00000012387
ENSG00000166224	ENSGGOG00000016655
ENSG00000166225	ENSGGOG00000005279
ENSG00000166226	ENSGGOG00000006241
ENSG00000166228	ENSGGOG00000013985
ENSG00000166233	ENSGGOG00000004230
ENSG00000166246	ENSGGOG00000010948
ENSG00000166250	ENSGGOG00000013181
ENSG00000166257	ENSGGOG00000007685
ENSG00000166260	ENSGGOG00000011627
ENSG00000166261	ENSGGOG00000006891
ENSG00000166262	ENSGGOG00000042553
ENSG00000166263	ENSGGOG00000012026
ENSG00000166266	ENSGGOG00000003399
ENSG00000166268	ENSGGOG00000014863
ENSG00000166272	ENSGGOG00000006632
ENSG00000166275	ENSGGOG00000027277
ENSG00000166289	ENSGGOG00000001698
ENSG00000166295	ENSGGOG00000007567
ENSG00000166311	ENSGGOG00000002120
ENSG00000166313	ENSGGOG00000002121
ENSG00000166317	ENSGGOG00000025520
ENSG00000166321	ENSGGOG00000039207
ENSG00000166326	ENSGGOG00000004970
ENSG00000166329	ENSGGOG00000007454
ENSG00000166333	ENSGGOG00000000391
ENSG00000166337	ENSGGOG00000041258
ENSG00000166340	ENSGGOG00000000398
ENSG00000166341	ENSGGOG00000000401
ENSG00000166342	ENSGGOG00000025925
ENSG00000166343	ENSGGOG00000022616
ENSG00000166347	ENSGGOG00000007968
ENSG00000166348	ENSGGOG00000011382
ENSG00000166349	ENSGGOG00000041736
ENSG00000166352	ENSGGOG00000004773
ENSG00000166359	ENSGGOG00000009952
ENSG00000166363	ENSGGOG00000004607
ENSG00000166368	ENSGGOG00000024185
ENSG00000166377	ENSGGOG00000008135
ENSG00000166387	ENSGGOG00000013535
ENSG00000166391	ENSGGOG00000040080
ENSG00000166394	ENSGGOG00000013547
ENSG00000166396	ENSGGOG00000010523
ENSG00000166398	ENSGGOG00000010326
ENSG00000166401	ENSGGOG00000011644
ENSG00000166402	ENSGGOG00000006073
ENSG00000166405	ENSGGOG00000003742
ENSG00000166407	ENSGGOG00000011385
ENSG00000166411	ENSGGOG00000002227
ENSG00000166415	ENSGGOG00000043558
ENSG00000166426	ENSGGOG00000010435
ENSG00000166428	ENSGGOG00000009833
ENSG00000166432	ENSGGOG00000025784
ENSG00000166435	ENSGGOG00000014505
ENSG00000166439	ENSGGOG00000014493
ENSG00000166441	ENSGGOG00000001660
ENSG00000166444	ENSGGOG00000014940
ENSG00000166446	ENSGGOG00000006084
ENSG00000166448	ENSGGOG00000016665
ENSG00000166450	ENSGGOG00000026231
ENSG00000166451	ENSGGOG00000002868
ENSG00000166452	ENSGGOG00000013521
ENSG00000166454	ENSGGOG00000013004
ENSG00000166455	ENSGGOG00000006688
ENSG00000166471	ENSGGOG00000002986
ENSG00000166473	ENSGGOG00000000233
ENSG00000166477	ENSGGOG00000008181
ENSG00000166478	ENSGGOG00000037989
ENSG00000166479	ENSGGOG00000005485
ENSG00000166482	ENSGGOG00000006049
ENSG00000166483	ENSGGOG00000004855
ENSG00000166484	ENSGGOG00000006045
ENSG00000166501	ENSGGOG00000010971
ENSG00000166503	ENSGGOG00000002068
ENSG00000166507	ENSGGOG00000006203
ENSG00000166508	ENSGGOG00000002733
ENSG00000166509	ENSGGOG00000009506
ENSG00000166510	ENSGGOG00000022410
ENSG00000166523	ENSGGOG00000012219
ENSG00000166526	ENSGGOG00000040399
ENSG00000166527	ENSGGOG00000007892
ENSG00000166529	ENSGGOG00000011448
ENSG00000166532	ENSGGOG00000000332
ENSG00000166535	ENSGGOG00000004629
ENSG00000166546	ENSGGOG00000003427
ENSG00000166548	ENSGGOG00000003430
ENSG00000166557	ENSGGOG00000009973
ENSG00000166558	ENSGGOG00000003919
ENSG00000166562	ENSGGOG00000007358
ENSG00000166569	ENSGGOG00000006750
ENSG00000166573	ENSGGOG00000001342
ENSG00000166575	ENSGGOG00000002577
ENSG00000166578	ENSGGOG00000010439
ENSG00000166579	ENSGGOG00000013855
ENSG00000166589	ENSGGOG00000012332
ENSG00000166592	ENSGGOG00000012351
ENSG00000166595	ENSGGOG00000012355
ENSG00000166596	ENSGGOG00000006408
ENSG00000166598	ENSGGOG00000001928
ENSG00000166603	ENSGGOG00000015011
ENSG00000166619	ENSGGOG00000023877
ENSG00000166634	ENSGGOG00000013680
ENSG00000166664	ENSGGOG00000028541
ENSG00000166669	ENSGGOG00000016549
ENSG00000166670	ENSGGOG00000026738
ENSG00000166676	ENSGGOG00000000963
ENSG00000166681	ENSGGOG00000041885
ENSG00000166682	ENSGGOG00000026807
ENSG00000166685	ENSGGOG00000014608
ENSG00000166689	ENSGGOG00000006435
ENSG00000166704	ENSGGOG00000010665
ENSG00000166707	ENSGGOG00000016097
ENSG00000166710	ENSGGOG00000001602
ENSG00000166716	ENSGGOG00000009373
ENSG00000166734	ENSGGOG00000022225
ENSG00000166736	ENSGGOG00000014709
ENSG00000166741	ENSGGOG00000003749
ENSG00000166743	ENSGGOG00000034929
ENSG00000166747	ENSGGOG00000004800
ENSG00000166750	ENSGGOG00000011259
ENSG00000166762	ENSGGOG00000006175
ENSG00000166780	ENSGGOG00000001866
ENSG00000166783	ENSGGOG00000008946
ENSG00000166788	ENSGGOG00000038104
ENSG00000166793	ENSGGOG00000028295
ENSG00000166794	ENSGGOG00000011086
ENSG00000166796	ENSGGOG00000015884
ENSG00000166797	ENSGGOG00000016550
ENSG00000166800	ENSGGOG00000039584
ENSG00000166801	ENSGGOG00000024259
ENSG00000166803	ENSGGOG00000003697
ENSG00000166813	ENSGGOG00000008509
ENSG00000166816	ENSGGOG00000010634
ENSG00000166819	ENSGGOG00000017088
ENSG00000166821	ENSGGOG00000016919
ENSG00000166822	ENSGGOG00000001336
ENSG00000166823	ENSGGOG00000014946
ENSG00000166825	ENSGGOG00000005686
ENSG00000166828	ENSGGOG00000007380
ENSG00000166831	ENSGGOG00000008984
ENSG00000166833	ENSGGOG00000006949
ENSG00000166839	ENSGGOG00000003179
ENSG00000166840	ENSGGOG00000010353
ENSG00000166845	ENSGGOG00000001490
ENSG00000166847	ENSGGOG00000012834
ENSG00000166848	ENSGGOG00000005519
ENSG00000166851	ENSGGOG00000012842
ENSG00000166855	ENSGGOG00000000326
ENSG00000166856	ENSGGOG00000008046
ENSG00000166860	ENSGGOG00000024480
ENSG00000166862	ENSGGOG00000011585
ENSG00000166863	ENSGGOG00000015090
ENSG00000166866	ENSGGOG00000013125
ENSG00000166869	ENSGGOG00000004293
ENSG00000166881	ENSGGOG00000013143
ENSG00000166884	ENSGGOG00000027715
ENSG00000166886	ENSGGOG00000001421
ENSG00000166887	ENSGGOG00000000372
ENSG00000166888	ENSGGOG00000001424
ENSG00000166889	ENSGGOG00000004335
ENSG00000166896	ENSGGOG00000010708
ENSG00000166897	ENSGGOG00000038051
ENSG00000166900	ENSGGOG00000037145
ENSG00000166902	ENSGGOG00000015703
ENSG00000166908	ENSGGOG00000026749
ENSG00000166912	ENSGGOG00000001943
ENSG00000166913	ENSGGOG00000004580
ENSG00000166920	ENSGGOG00000026815
ENSG00000166922	ENSGGOG00000016369
ENSG00000166923	ENSGGOG00000005327
ENSG00000166924	ENSGGOG00000002803
ENSG00000166925	ENSGGOG00000028315
ENSG00000166926	ENSGGOG00000010387
ENSG00000166927	ENSGGOG00000001675
ENSG00000166928	ENSGGOG00000028569
ENSG00000166930	ENSGGOG00000008241
ENSG00000166938	ENSGGOG00000001549
ENSG00000166946	ENSGGOG00000028557
ENSG00000166947	ENSGGOG00000006553
ENSG00000166948	ENSGGOG00000016126
ENSG00000166949	ENSGGOG00000043207
ENSG00000166959	ENSGGOG00000000229
ENSG00000166960	ENSGGOG00000023038
ENSG00000166961	ENSGGOG00000011837
ENSG00000166963	ENSGGOG00000004634
ENSG00000166965	ENSGGOG00000008214
ENSG00000166971	ENSGGOG00000014821
ENSG00000166974	ENSGGOG00000024093
ENSG00000166979	ENSGGOG00000005797
ENSG00000166986	ENSGGOG00000001982
ENSG00000166987	ENSGGOG00000001989
ENSG00000166997	ENSGGOG00000002751
ENSG00000167004	ENSGGOG00000004670
ENSG00000167005	ENSGGOG00000002375
ENSG00000167011	ENSGGOG00000002186
ENSG00000167014	ENSGGOG00000024649
ENSG00000167034	ENSGGOG00000041851
ENSG00000167037	ENSGGOG00000013936
ENSG00000167065	ENSGGOG00000004395
ENSG00000167074	ENSGGOG00000043695
ENSG00000167077	ENSGGOG00000004400
ENSG00000167080	ENSGGOG00000008204
ENSG00000167083	ENSGGOG00000001953
ENSG00000167085	ENSGGOG00000041361
ENSG00000167094	ENSGGOG00000011036
ENSG00000167098	ENSGGOG00000008288
ENSG00000167100	ENSGGOG00000015586
ENSG00000167103	ENSGGOG00000002539
ENSG00000167104	ENSGGOG00000010638
ENSG00000167105	ENSGGOG00000025886
ENSG00000167106	ENSGGOG00000014692
ENSG00000167107	ENSGGOG00000006513
ENSG00000167110	ENSGGOG00000023870
ENSG00000167112	ENSGGOG00000014780
ENSG00000167113	ENSGGOG00000014789
ENSG00000167114	ENSGGOG00000014793
ENSG00000167118	ENSGGOG00000014806
ENSG00000167123	ENSGGOG00000005019
ENSG00000167130	ENSGGOG00000006403
ENSG00000167131	ENSGGOG00000034979
ENSG00000167136	ENSGGOG00000014224
ENSG00000167139	ENSGGOG00000010112
ENSG00000167157	ENSGGOG00000000600
ENSG00000167173	ENSGGOG00000014839
ENSG00000167182	ENSGGOG00000005330
ENSG00000167183	ENSGGOG00000037816
ENSG00000167186	ENSGGOG00000002674
ENSG00000167191	ENSGGOG00000023920
ENSG00000167193	ENSGGOG00000006758
ENSG00000167194	ENSGGOG00000012028
ENSG00000167196	ENSGGOG00000001081
ENSG00000167202	ENSGGOG00000009034
ENSG00000167207	ENSGGOG00000010795
ENSG00000167208	ENSGGOG00000042612
ENSG00000167210	ENSGGOG00000005588
ENSG00000167216	ENSGGOG00000006796
ENSG00000167220	ENSGGOG00000016414
ENSG00000167232	ENSGGOG00000040519
ENSG00000167244	ENSGGOG00000041245
ENSG00000167257	ENSGGOG00000014362
ENSG00000167258	ENSGGOG00000014828
ENSG00000167261	ENSGGOG00000012633
ENSG00000167264	ENSGGOG00000007381
ENSG00000167272	ENSGGOG00000013505
ENSG00000167280	ENSGGOG00000012526
ENSG00000167281	ENSGGOG00000012546
ENSG00000167286	ENSGGOG00000008009
ENSG00000167291	ENSGGOG00000001395
ENSG00000167302	ENSGGOG00000008517
ENSG00000167306	ENSGGOG00000008585
ENSG00000167311	ENSGGOG00000010424
ENSG00000167315	ENSGGOG00000012552
ENSG00000167323	ENSGGOG00000014152
ENSG00000167325	ENSGGOG00000014160
ENSG00000167332	ENSGGOG00000042712
ENSG00000167333	ENSGGOG00000010426
ENSG00000167346	ENSGGOG00000011261
ENSG00000167355	ENSGGOG00000000892
ENSG00000167363	ENSGGOG00000010272
ENSG00000167371	ENSGGOG00000015599
ENSG00000167377	ENSGGOG00000015579
ENSG00000167378	ENSGGOG00000009162
ENSG00000167380	ENSGGOG00000017030
ENSG00000167384	ENSGGOG00000010173
ENSG00000167393	ENSGGOG00000013408
ENSG00000167394	ENSGGOG00000028088
ENSG00000167395	ENSGGOG00000010292
ENSG00000167397	ENSGGOG00000025968
ENSG00000167434	ENSGGOG00000011509
ENSG00000167447	ENSGGOG00000002998
ENSG00000167460	ENSGGOG00000028454
ENSG00000167461	ENSGGOG00000015236
ENSG00000167468	ENSGGOG00000011276
ENSG00000167470	ENSGGOG00000002335
ENSG00000167476	ENSGGOG00000025717
ENSG00000167483	ENSGGOG00000011785
ENSG00000167487	ENSGGOG00000007063
ENSG00000167491	ENSGGOG00000005973
ENSG00000167508	ENSGGOG00000012548
ENSG00000167513	ENSGGOG00000012628
ENSG00000167515	ENSGGOG00000012662
ENSG00000167522	ENSGGOG00000015490
ENSG00000167523	ENSGGOG00000041280
ENSG00000167525	ENSGGOG00000016719
ENSG00000167528	ENSGGOG00000013643
ENSG00000167531	ENSGGOG00000025788
ENSG00000167535	ENSGGOG00000015239
ENSG00000167536	ENSGGOG00000015973
ENSG00000167543	ENSGGOG00000016997
ENSG00000167548	ENSGGOG00000007949
ENSG00000167549	ENSGGOG00000000581
ENSG00000167550	ENSGGOG00000007983
ENSG00000167552	ENSGGOG00000005381
ENSG00000167553	ENSGGOG00000000769
ENSG00000167554	ENSGGOG00000004318
ENSG00000167555	ENSGGOG00000001768
ENSG00000167562	ENSGGOG00000004810
ENSG00000167565	ENSGGOG00000041714
ENSG00000167566	ENSGGOG00000016321
ENSG00000167578	ENSGGOG00000001193
ENSG00000167580	ENSGGOG00000005897
ENSG00000167588	ENSGGOG00000011860
ENSG00000167595	ENSGGOG00000016847
ENSG00000167600	ENSGGOG00000010181
ENSG00000167601	ENSGGOG00000009790
ENSG00000167604	ENSGGOG00000015319
ENSG00000167608	ENSGGOG00000013013
ENSG00000167612	ENSGGOG00000006656
ENSG00000167613	ENSGGOG00000043283
ENSG00000167614	ENSGGOG00000005126
ENSG00000167615	ENSGGOG00000005134
ENSG00000167618	ENSGGOG00000003387
ENSG00000167619	ENSGGOG00000024254
ENSG00000167632	ENSGGOG00000002105
ENSG00000167634	ENSGGOG00000010540
ENSG00000167635	ENSGGOG00000043372
ENSG00000167641	ENSGGOG00000006128
ENSG00000167642	ENSGGOG00000008364
ENSG00000167644	ENSGGOG00000023437
ENSG00000167645	ENSGGOG00000013891
ENSG00000167646	ENSGGOG00000009024
ENSG00000167653	ENSGGOG00000003814
ENSG00000167654	ENSGGOG00000006826
ENSG00000167656	ENSGGOG00000016770
ENSG00000167657	ENSGGOG00000002018
ENSG00000167658	ENSGGOG00000012869
ENSG00000167664	ENSGGOG00000040045
ENSG00000167670	ENSGGOG00000040557
ENSG00000167671	ENSGGOG00000009243
ENSG00000167674	ENSGGOG00000022122
ENSG00000167685	ENSGGOG00000027831
ENSG00000167693	ENSGGOG00000015520
ENSG00000167695	ENSGGOG00000015506
ENSG00000167699	ENSGGOG00000015512
ENSG00000167700	ENSGGOG00000014311
ENSG00000167701	ENSGGOG00000014298
ENSG00000167702	ENSGGOG00000016259
ENSG00000167703	ENSGGOG00000007383
ENSG00000167705	ENSGGOG00000005513
ENSG00000167711	ENSGGOG00000026220
ENSG00000167716	ENSGGOG00000016634
ENSG00000167720	ENSGGOG00000026411
ENSG00000167721	ENSGGOG00000001704
ENSG00000167723	ENSGGOG00000009857
ENSG00000167733	ENSGGOG00000015362
ENSG00000167740	ENSGGOG00000002027
ENSG00000167741	ENSGGOG00000006406
ENSG00000167748	ENSGGOG00000001408
ENSG00000167749	ENSGGOG00000006389
ENSG00000167754	ENSGGOG00000001023
ENSG00000167755	ENSGGOG00000011294
ENSG00000167757	ENSGGOG00000014114
ENSG00000167759	ENSGGOG00000009256
ENSG00000167767	ENSGGOG00000006594
ENSG00000167768	ENSGGOG00000003467
ENSG00000167769	ENSGGOG00000010886
ENSG00000167770	ENSGGOG00000012111
ENSG00000167771	ENSGGOG00000016070
ENSG00000167772	ENSGGOG00000014506
ENSG00000167775	ENSGGOG00000000923
ENSG00000167778	ENSGGOG00000014874
ENSG00000167779	ENSGGOG00000003143
ENSG00000167780	ENSGGOG00000003146
ENSG00000167785	ENSGGOG00000043471
ENSG00000167791	ENSGGOG00000010165
ENSG00000167792	ENSGGOG00000011943
ENSG00000167797	ENSGGOG00000010159
ENSG00000167799	ENSGGOG00000011953
ENSG00000167800	ENSGGOG00000011961
ENSG00000167815	ENSGGOG00000025089
ENSG00000167822	ENSGGOG00000037467
ENSG00000167825	ENSGGOG00000024948
ENSG00000167840	ENSGGOG00000014373
ENSG00000167842	ENSGGOG00000010632
ENSG00000167850	ENSGGOG00000009026
ENSG00000167851	ENSGGOG00000003016
ENSG00000167858	ENSGGOG00000015262
ENSG00000167861	ENSGGOG00000003327
ENSG00000167862	ENSGGOG00000012341
ENSG00000167863	ENSGGOG00000013716
ENSG00000167874	ENSGGOG00000015315
ENSG00000167880	ENSGGOG00000013873
ENSG00000167881	ENSGGOG00000013895
ENSG00000167889	ENSGGOG00000012806
ENSG00000167895	ENSGGOG00000007010
ENSG00000167900	ENSGGOG00000039135
ENSG00000167904	ENSGGOG00000005948
ENSG00000167910	ENSGGOG00000023783
ENSG00000167914	ENSGGOG00000005040
ENSG00000167916	ENSGGOG00000009695
ENSG00000167925	ENSGGOG00000010805
ENSG00000167930	ENSGGOG00000013348
ENSG00000167941	ENSGGOG00000003048
ENSG00000167964	ENSGGOG00000027074
ENSG00000167965	ENSGGOG00000014221
ENSG00000167967	ENSGGOG00000014241
ENSG00000167968	ENSGGOG00000014255
ENSG00000167969	ENSGGOG00000014262
ENSG00000167971	ENSGGOG00000014205
ENSG00000167972	ENSGGOG00000014287
ENSG00000167977	ENSGGOG00000010496
ENSG00000167978	ENSGGOG00000015296
ENSG00000167981	ENSGGOG00000043594
ENSG00000167984	ENSGGOG00000016587
ENSG00000167985	ENSGGOG00000025140
ENSG00000167986	ENSGGOG00000004052
ENSG00000167987	ENSGGOG00000016788
ENSG00000167992	ENSGGOG00000004043
ENSG00000167994	ENSGGOG00000012399
ENSG00000167995	ENSGGOG00000011404
ENSG00000167996	ENSGGOG00000027722
ENSG00000168000	ENSGGOG00000003195
ENSG00000168002	ENSGGOG00000011739
ENSG00000168003	ENSGGOG00000011233
ENSG00000168004	ENSGGOG00000000970
ENSG00000168005	ENSGGOG00000010130
ENSG00000168010	ENSGGOG00000003472
ENSG00000168014	ENSGGOG00000000345
ENSG00000168016	ENSGGOG00000005691
ENSG00000168026	ENSGGOG00000016565
ENSG00000168028	ENSGGOG00000015038
ENSG00000168032	ENSGGOG00000005024
ENSG00000168036	ENSGGOG00000001840
ENSG00000168038	ENSGGOG00000001842
ENSG00000168040	ENSGGOG00000003989
ENSG00000168056	ENSGGOG00000000714
ENSG00000168060	ENSGGOG00000002695
ENSG00000168061	ENSGGOG00000024890
ENSG00000168062	ENSGGOG00000025989
ENSG00000168065	ENSGGOG00000011450
ENSG00000168067	ENSGGOG00000002968
ENSG00000168070	ENSGGOG00000000363
ENSG00000168071	ENSGGOG00000004129
ENSG00000168077	ENSGGOG00000004099
ENSG00000168078	ENSGGOG00000006648
ENSG00000168079	ENSGGOG00000001855
ENSG00000168081	ENSGGOG00000015723
ENSG00000168090	ENSGGOG00000002729
ENSG00000168092	ENSGGOG00000037923
ENSG00000168096	ENSGGOG00000010938
ENSG00000168101	ENSGGOG00000028338
ENSG00000168116	ENSGGOG00000010863
ENSG00000168118	ENSGGOG00000015714
ENSG00000168131	ENSGGOG00000001441
ENSG00000168135	ENSGGOG00000000554
ENSG00000168137	ENSGGOG00000004026
ENSG00000168140	ENSGGOG00000025796
ENSG00000168143	ENSGGOG00000002212
ENSG00000168148	ENSGGOG00000027960
ENSG00000168152	ENSGGOG00000011634
ENSG00000168158	ENSGGOG00000008320
ENSG00000168159	ENSGGOG00000026023
ENSG00000168172	ENSGGOG00000004913
ENSG00000168175	ENSGGOG00000041654
ENSG00000168209	ENSGGOG00000002759
ENSG00000168214	ENSGGOG00000004582
ENSG00000168216	ENSGGOG00000014341
ENSG00000168228	ENSGGOG00000016476
ENSG00000168229	ENSGGOG00000010473
ENSG00000168234	ENSGGOG00000003945
ENSG00000168237	ENSGGOG00000015844
ENSG00000168243	ENSGGOG00000007898
ENSG00000168246	ENSGGOG00000043610
ENSG00000168256	ENSGGOG00000001000
ENSG00000168259	ENSGGOG00000010230
ENSG00000168263	ENSGGOG00000000231
ENSG00000168264	ENSGGOG00000042844
ENSG00000168267	ENSGGOG00000015210
ENSG00000168268	ENSGGOG00000015984
ENSG00000168269	ENSGGOG00000015780
ENSG00000168273	ENSGGOG00000016000
ENSG00000168275	ENSGGOG00000041670
ENSG00000168280	ENSGGOG00000016596
ENSG00000168283	ENSGGOG00000025243
ENSG00000168286	ENSGGOG00000013846
ENSG00000168288	ENSGGOG00000027348
ENSG00000168291	ENSGGOG00000013150
ENSG00000168297	ENSGGOG00000015022
ENSG00000168298	ENSGGOG00000007375
ENSG00000168300	ENSGGOG00000025636
ENSG00000168301	ENSGGOG00000010706
ENSG00000168303	ENSGGOG00000041032
ENSG00000168306	ENSGGOG00000015441
ENSG00000168309	ENSGGOG00000015452
ENSG00000168310	ENSGGOG00000016559
ENSG00000168314	ENSGGOG00000041647
ENSG00000168329	ENSGGOG00000036844
ENSG00000168333	ENSGGOG00000005946
ENSG00000168334	ENSGGOG00000016588
ENSG00000168348	ENSGGOG00000041074
ENSG00000168350	ENSGGOG00000005888
ENSG00000168356	ENSGGOG00000006564
ENSG00000168374	ENSGGOG00000000294
ENSG00000168385	ENSGGOG00000004597
ENSG00000168386	ENSGGOG00000036567
ENSG00000168389	ENSGGOG00000015275
ENSG00000168393	ENSGGOG00000001209
ENSG00000168395	ENSGGOG00000000093
ENSG00000168397	ENSGGOG00000001208
ENSG00000168398	ENSGGOG00000013467
ENSG00000168411	ENSGGOG00000000160
ENSG00000168412	ENSGGOG00000011683
ENSG00000168418	ENSGGOG00000001556
ENSG00000168427	ENSGGOG00000000094
ENSG00000168434	ENSGGOG00000001545
ENSG00000168438	ENSGGOG00000002453
ENSG00000168439	ENSGGOG00000012132
ENSG00000168447	ENSGGOG00000001543
ENSG00000168453	ENSGGOG00000004484
ENSG00000168454	ENSGGOG00000007700
ENSG00000168461	ENSGGOG00000000250
ENSG00000168476	ENSGGOG00000004492
ENSG00000168481	ENSGGOG00000000834
ENSG00000168487	ENSGGOG00000038669
ENSG00000168488	ENSGGOG00000014112
ENSG00000168490	ENSGGOG00000007296
ENSG00000168495	ENSGGOG00000007302
ENSG00000168496	ENSGGOG00000012562
ENSG00000168497	ENSGGOG00000001639
ENSG00000168502	ENSGGOG00000016277
ENSG00000168505	ENSGGOG00000005520
ENSG00000168509	ENSGGOG00000004941
ENSG00000168515	ENSGGOG00000015681
ENSG00000168517	ENSGGOG00000007926
ENSG00000168522	ENSGGOG00000023277
ENSG00000168528	ENSGGOG00000008227
ENSG00000168530	ENSGGOG00000011991
ENSG00000168538	ENSGGOG00000036530
ENSG00000168539	ENSGGOG00000016344
ENSG00000168542	ENSGGOG00000016523
ENSG00000168546	ENSGGOG00000013737
ENSG00000168556	ENSGGOG00000041782
ENSG00000168564	ENSGGOG00000022072
ENSG00000168566	ENSGGOG00000013220
ENSG00000168569	ENSGGOG00000001910
ENSG00000168575	ENSGGOG00000014798
ENSG00000168582	ENSGGOG00000022179
ENSG00000168589	ENSGGOG00000008687
ENSG00000168591	ENSGGOG00000010956
ENSG00000168594	ENSGGOG00000011350
ENSG00000168610	ENSGGOG00000017110
ENSG00000168612	ENSGGOG00000027303
ENSG00000168615	ENSGGOG00000006056
ENSG00000168619	ENSGGOG00000040601
ENSG00000168621	ENSGGOG00000039274
ENSG00000168631	ENSGGOG00000005839
ENSG00000168634	ENSGGOG00000016044
ENSG00000168646	ENSGGOG00000003974
ENSG00000168658	ENSGGOG00000012819
ENSG00000168661	ENSGGOG00000022515
ENSG00000168671	ENSGGOG00000003108
ENSG00000168672	ENSGGOG00000042455
ENSG00000168675	ENSGGOG00000013522
ENSG00000168676	ENSGGOG00000015964
ENSG00000168679	ENSGGOG00000016418
ENSG00000168685	ENSGGOG00000014862
ENSG00000168701	ENSGGOG00000001482
ENSG00000168702	ENSGGOG00000040868
ENSG00000168703	ENSGGOG00000023468
ENSG00000168710	ENSGGOG00000011791
ENSG00000168724	ENSGGOG00000024744
ENSG00000168734	ENSGGOG00000024612
ENSG00000168743	ENSGGOG00000013715
ENSG00000168748	ENSGGOG00000014562
ENSG00000168754	ENSGGOG00000014612
ENSG00000168758	ENSGGOG00000014601
ENSG00000168763	ENSGGOG00000010143
ENSG00000168765	ENSGGOG00000005148
ENSG00000168769	ENSGGOG00000024687
ENSG00000168772	ENSGGOG00000028495
ENSG00000168778	ENSGGOG00000009183
ENSG00000168779	ENSGGOG00000011637
ENSG00000168781	ENSGGOG00000004640
ENSG00000168785	ENSGGOG00000023379
ENSG00000168792	ENSGGOG00000012447
ENSG00000168795	ENSGGOG00000043647
ENSG00000168802	ENSGGOG00000042905
ENSG00000168803	ENSGGOG00000015145
ENSG00000168807	ENSGGOG00000007727
ENSG00000168811	ENSGGOG00000006828
ENSG00000168813	ENSGGOG00000010501
ENSG00000168818	ENSGGOG00000011121
ENSG00000168824	ENSGGOG00000011113
ENSG00000168826	ENSGGOG00000013012
ENSG00000168827	ENSGGOG00000003085
ENSG00000168828	ENSGGOG00000028587
ENSG00000168830	ENSGGOG00000026040
ENSG00000168843	ENSGGOG00000008514
ENSG00000168872	ENSGGOG00000008816
ENSG00000168875	ENSGGOG00000013878
ENSG00000168876	ENSGGOG00000008207
ENSG00000168883	ENSGGOG00000001377
ENSG00000168887	ENSGGOG00000042756
ENSG00000168890	ENSGGOG00000004955
ENSG00000168894	ENSGGOG00000004953
ENSG00000168899	ENSGGOG00000004951
ENSG00000168904	ENSGGOG00000023721
ENSG00000168906	ENSGGOG00000004936
ENSG00000168907	ENSGGOG00000000369
ENSG00000168913	ENSGGOG00000040510
ENSG00000168916	ENSGGOG00000015745
ENSG00000168917	ENSGGOG00000007642
ENSG00000168918	ENSGGOG00000000530
ENSG00000168924	ENSGGOG00000002923
ENSG00000168925	ENSGGOG00000010654
